frame, timestamp, x_0, x_16, y_21, y_8
514, 20.520, 295.6, 382.7, 138.6, 236.2
515, 20.560, 276.4, 370.7, 139.8, 236.0
516, 20.600, 349.5, 436.9, 92.2, 175.0
517, 20.640, 350.0, 437.7, 92.5, 173.8
518, 20.680, 350.7, 438.5, 92.6, 174.1
519, 20.720, 352.0, 439.7, 93.1, 175.5
520, 20.760, 352.6, 440.3, 94.0, 177.7
521, 20.800, 352.4, 440.1, 95.0, 180.3
522, 20.840, 353.3, 440.5, 94.9, 182.7
523, 20.880, 354.3, 441.5, 93.9, 181.7
524, 20.920, 355.8, 443.5, 91.9, 179.2
525, 20.960, 357.2, 445.0, 90.9, 177.7
526, 21.000, 357.5, 445.9, 90.8, 177.6
527, 21.040, 357.3, 445.5, 91.8, 178.7
528, 21.080, 357.3, 444.5, 93.1, 180.4
529, 21.120, 356.9, 443.4, 94.5, 182.0
530, 21.160, 356.5, 442.8, 94.9, 182.3
531, 21.200, 356.3, 442.8, 94.5, 181.3
532, 21.240, 356.1, 443.4, 93.8, 180.1
533, 21.280, 354.8, 442.7, 94.0, 179.8
534, 21.320, 353.9, 443.2, 94.2, 181.4
535, 21.360, 354.0, 443.6, 95.1, 183.6
536, 21.400, 353.4, 443.6, 98.9, 186.7
537, 21.440, 352.9, 443.2, 102.1, 190.4
538, 21.480, 352.0, 442.7, 103.9, 192.4
539, 21.520, 351.0, 442.2, 104.1, 192.8
540, 21.560, 350.2, 442.2, 103.5, 192.8
541, 21.600, 349.6, 442.3, 103.6, 193.3
542, 21.640, 348.4, 442.5, 105.4, 195.8
543, 21.680, 346.5, 443.8, 108.8, 201.2
544, 21.720, 343.3, 442.3, 114.8, 207.8
545, 21.760, 340.1, 440.9, 120.0, 213.2
546, 21.800, 337.4, 437.9, 122.0, 214.8
547, 21.840, 335.5, 436.0, 121.8, 214.1
548, 21.880, 333.9, 436.1, 120.7, 213.2
549, 21.920, 332.3, 435.9, 120.3, 213.7
550, 21.960, 330.3, 435.3, 121.2, 214.8
551, 22.000, 327.4, 432.3, 123.5, 217.7
552, 22.040, 324.8, 429.5, 127.4, 222.5
553, 22.080, 322.0, 426.6, 131.9, 228.1
554, 22.120, 319.4, 424.8, 136.4, 233.1
555, 22.160, 317.3, 422.9, 139.8, 235.9
556, 22.200, 315.2, 419.6, 141.5, 238.0
557, 22.240, 314.0, 416.8, 142.4, 239.8
558, 22.280, 314.4, 417.8, 142.8, 241.4
559, 22.320, 315.3, 419.4, 142.6, 242.8
560, 22.360, 316.2, 421.1, 140.9, 243.7
561, 22.400, 317.6, 424.2, 138.2, 243.2
562, 22.440, 318.8, 426.8, 136.7, 243.0
563, 22.480, 321.3, 430.2, 136.9, 243.8
564, 22.520, 324.9, 433.9, 139.0, 244.9
565, 22.560, 329.1, 438.8, 140.5, 246.5
566, 22.600, 332.8, 440.5, 138.9, 245.4
567, 22.640, 335.8, 437.8, 134.8, 242.3
568, 22.680, 334.9, 439.6, 129.4, 238.3
569, 22.720, 335.7, 441.6, 123.5, 233.7
570, 22.760, 336.6, 442.9, 118.9, 229.3
571, 22.800, 337.6, 444.0, 115.5, 225.9
572, 22.840, 338.1, 444.6, 112.6, 223.3
573, 22.880, 338.2, 444.9, 110.6, 220.7
574, 22.920, 338.6, 445.9, 109.4, 219.2
575, 22.960, 340.1, 446.7, 109.9, 218.4
576, 23.000, 340.8, 446.9, 109.1, 217.2
577, 23.040, 341.4, 446.6, 107.8, 215.4
578, 23.080, 341.7, 446.4, 106.1, 213.1
579, 23.120, 341.0, 445.9, 103.9, 210.8
580, 23.160, 339.7, 444.5, 101.6, 208.7
581, 23.200, 339.0, 443.7, 100.3, 207.0
582, 23.240, 338.7, 443.4, 99.6, 205.9
583, 23.280, 337.8, 442.8, 99.0, 205.2
584, 23.320, 336.5, 441.5, 98.9, 205.5
585, 23.360, 334.1, 438.8, 99.1, 205.4
586, 23.400, 332.1, 436.0, 100.0, 206.5
587, 23.440, 330.1, 433.7, 101.6, 208.1
588, 23.480, 328.3, 432.0, 103.6, 210.4
589, 23.520, 326.7, 429.8, 105.8, 212.7
590, 23.560, 325.7, 428.5, 108.3, 214.8
591, 23.600, 325.3, 427.9, 109.9, 215.8
592, 23.640, 324.5, 427.4, 110.2, 216.8
593, 23.680, 323.7, 427.0, 110.4, 219.3
594, 23.720, 323.0, 427.0, 111.0, 220.9
595, 23.760, 322.3, 426.6, 110.5, 219.0
596, 23.800, 321.5, 426.2, 109.6, 216.9
597, 23.840, 320.6, 425.4, 109.6, 216.6
598, 23.880, 319.7, 424.9, 110.5, 217.8
599, 23.920, 319.0, 424.6, 111.3, 218.3
600, 23.960, 318.3, 423.8, 112.2, 219.0
601, 24.000, 318.0, 423.7, 112.4, 219.3
602, 24.040, 317.8, 423.8, 113.3, 220.0
603, 24.080, 318.5, 424.3, 114.7, 221.2
604, 24.120, 320.1, 425.1, 117.3, 223.2
605, 24.160, 319.5, 424.7, 119.9, 226.6
606, 24.200, 318.8, 421.5, 124.3, 228.7
607, 24.240, 317.1, 418.0, 126.5, 230.1
608, 24.280, 315.8, 417.3, 128.5, 230.6
609, 24.320, 314.8, 416.9, 129.6, 231.3
610, 24.360, 314.0, 416.5, 130.1, 231.6
611, 24.400, 312.8, 415.1, 129.4, 230.2
612, 24.440, 312.1, 414.6, 127.7, 227.8
613, 24.480, 309.9, 416.4, 126.3, 226.6
614, 24.520, 306.6, 412.4, 126.3, 226.5
615, 24.560, 302.9, 408.7, 127.3, 227.6
616, 24.600, 300.1, 404.5, 128.4, 228.3
617, 24.640, 296.1, 398.7, 129.3, 228.7
618, 24.680, 292.4, 393.2, 129.2, 227.9
619, 24.720, 292.5, 388.3, 127.4, 226.2
620, 24.760, 289.1, 383.7, 126.7, 225.6
621, 24.800, 286.5, 381.9, 127.1, 227.3
622, 24.840, 275.3, 372.1, 130.6, 228.4
623, 24.880, 274.2, 373.7, 133.0, 234.0
624, 24.920, 273.5, 374.0, 135.2, 239.7
625, 24.960, 272.0, 379.3, 135.4, 242.1
626, 25.000, 269.1, 377.6, 135.5, 238.8
627, 25.040, 267.8, 375.1, 135.4, 235.1
628, 25.080, 268.0, 373.8, 134.6, 231.5
629, 25.120, 268.4, 374.4, 133.1, 228.7
630, 25.160, 267.0, 376.1, 130.2, 226.0
631, 25.200, 269.9, 375.5, 124.2, 219.5
632, 25.240, 273.4, 374.3, 118.3, 212.6
633, 25.280, 285.0, 368.3, 113.8, 207.1
634, 25.320, 293.4, 376.2, 111.8, 203.5
635, 25.360, 298.0, 384.9, 112.3, 206.8
636, 25.400, 280.5, 378.4, 111.3, 208.5
637, 25.440, 282.7, 385.4, 111.5, 208.0
638, 25.480, 312.3, 408.4, 113.9, 213.0
639, 25.520, 318.2, 410.8, 113.5, 211.0
640, 25.560, 324.5, 416.2, 112.7, 209.8
641, 25.600, 330.5, 422.6, 111.5, 208.6
642, 25.640, 336.2, 429.5, 110.6, 207.7
643, 25.680, 340.7, 434.5, 109.9, 207.1
644, 25.720, 344.9, 437.8, 110.0, 207.3
645, 25.760, 349.0, 441.5, 109.9, 207.6
646, 25.800, 352.3, 447.4, 109.1, 207.9
647, 25.840, 355.3, 455.3, 108.8, 208.8
648, 25.880, 358.0, 460.2, 107.9, 209.0
649, 25.920, 360.0, 463.1, 107.2, 209.5
650, 25.960, 361.2, 465.2, 107.0, 209.8
651, 26.000, 362.4, 466.7, 107.7, 210.5
652, 26.040, 362.6, 467.0, 108.3, 211.5
653, 26.080, 362.6, 467.0, 109.2, 212.6
654, 26.120, 362.1, 466.6, 110.0, 213.8
655, 26.160, 361.5, 465.9, 110.6, 214.5
656, 26.200, 359.4, 463.7, 110.1, 214.2
657, 26.240, 357.5, 461.1, 109.1, 213.4
658, 26.280, 354.8, 458.4, 107.4, 211.7
659, 26.320, 351.7, 455.3, 105.4, 210.0
660, 26.360, 349.6, 453.5, 105.0, 209.2
661, 26.400, 347.8, 451.3, 105.2, 209.2
662, 26.440, 346.4, 449.1, 105.4, 209.5
663, 26.480, 344.5, 444.8, 105.0, 208.4
664, 26.520, 342.8, 442.6, 105.8, 208.7
665, 26.560, 340.2, 439.8, 105.7, 210.2
666, 26.600, 337.8, 438.2, 104.8, 208.0
667, 26.640, 335.4, 436.3, 103.6, 205.1
668, 26.680, 332.9, 434.0, 102.8, 203.9
669, 26.720, 330.5, 431.9, 102.4, 204.0
670, 26.760, 327.9, 429.7, 102.8, 204.5
671, 26.800, 325.6, 427.5, 102.8, 205.3
672, 26.840, 323.9, 427.0, 102.2, 206.1
673, 26.880, 322.6, 425.7, 101.4, 205.6
674, 26.920, 321.7, 424.6, 100.8, 205.3
675, 26.960, 320.9, 423.5, 100.9, 205.1
676, 27.000, 319.9, 421.8, 101.9, 206.4
677, 27.040, 318.7, 420.4, 102.5, 206.7
678, 27.080, 317.4, 419.5, 103.0, 207.8
679, 27.120, 316.3, 419.0, 103.4, 208.8
680, 27.160, 314.8, 418.3, 103.9, 210.3
681, 27.200, 313.7, 417.7, 104.9, 211.7
682, 27.240, 311.9, 415.7, 106.4, 212.6
683, 27.280, 310.1, 413.1, 108.5, 213.6
684, 27.320, 307.8, 410.1, 111.2, 215.1
685, 27.360, 305.0, 406.6, 113.6, 217.3
686, 27.400, 302.3, 403.5, 115.0, 219.8
687, 27.440, 299.3, 403.3, 116.8, 222.4
688, 27.480, 296.8, 401.7, 119.4, 224.7
689, 27.520, 294.5, 400.7, 122.5, 226.0
690, 27.560, 292.5, 400.2, 126.3, 227.2
691, 27.600, 291.4, 396.6, 131.1, 229.3
692, 27.640, 290.6, 392.7, 136.3, 232.1
693, 27.680, 290.7, 388.4, 142.6, 235.7
694, 27.720, 290.9, 385.3, 149.3, 239.6
695, 27.760, 329.1, 428.7, 146.7, 240.4
696, 27.800, 329.0, 430.1, 140.5, 237.1
697, 27.840, 327.8, 428.9, 134.3, 236.0
698, 27.880, 326.5, 426.5, 129.5, 234.5
699, 27.920, 324.9, 424.3, 127.0, 231.3
700, 27.960, 323.7, 422.6, 125.2, 227.7
701, 28.000, 323.0, 422.4, 124.6, 226.7
702, 28.040, 324.0, 424.7, 126.2, 228.2
703, 28.080, 325.9, 428.8, 128.1, 232.7
704, 28.120, 330.1, 433.6, 132.1, 237.9
705, 28.160, 334.6, 439.4, 137.4, 244.0
706, 28.200, 334.7, 439.0, 144.0, 251.4
707, 28.240, 329.8, 435.2, 150.7, 257.5
708, 28.280, 327.1, 432.0, 157.1, 264.1
709, 28.320, 326.2, 430.5, 163.7, 267.8
710, 28.360, 326.5, 429.7, 168.7, 270.5
711, 28.400, 326.5, 429.6, 169.0, 272.6
712, 28.440, 325.9, 429.1, 168.4, 275.4
713, 28.480, 324.8, 428.7, 168.8, 278.1
714, 28.520, 323.9, 429.1, 169.5, 278.7
715, 28.560, 323.5, 430.0, 170.4, 276.4
716, 28.600, 325.2, 431.7, 170.7, 272.5
717, 28.640, 327.7, 433.0, 170.1, 270.5
718, 28.680, 328.8, 434.0, 169.5, 270.0
719, 28.720, 328.0, 434.0, 169.2, 269.3
720, 28.760, 325.9, 431.2, 169.0, 268.2
721, 28.800, 324.8, 429.4, 167.0, 267.2
722, 28.840, 323.8, 429.4, 163.7, 267.1
723, 28.880, 324.4, 430.3, 160.2, 264.9
724, 28.920, 323.1, 429.1, 157.7, 262.1
725, 28.960, 321.2, 427.7, 157.5, 261.8
726, 29.000, 321.7, 428.3, 158.1, 262.4
727, 29.040, 324.1, 430.0, 158.8, 262.6
728, 29.080, 327.9, 431.9, 160.1, 261.3
729, 29.120, 327.7, 431.6, 159.7, 259.5
730, 29.160, 325.6, 429.8, 158.4, 258.4
731, 29.200, 324.7, 429.1, 156.5, 257.8
732, 29.240, 325.6, 430.0, 153.1, 259.1
733, 29.280, 326.2, 430.5, 150.0, 258.9
734, 29.320, 326.1, 429.9, 147.8, 255.9
735, 29.360, 325.7, 428.6, 146.8, 252.1
736, 29.400, 325.2, 428.1, 146.5, 250.2
737, 29.440, 325.1, 427.5, 146.6, 248.2
738, 29.480, 322.5, 427.1, 146.5, 247.7
739, 29.520, 321.6, 426.9, 145.9, 247.9
740, 29.560, 320.9, 425.5, 144.9, 246.8
741, 29.600, 321.0, 423.7, 143.1, 245.5
742, 29.640, 319.7, 422.9, 141.3, 246.5
743, 29.680, 320.2, 424.4, 141.4, 250.2
744, 29.720, 322.2, 425.8, 143.6, 251.0
745, 29.760, 322.4, 426.0, 145.3, 248.5
746, 29.800, 321.6, 425.5, 146.8, 247.9
747, 29.840, 319.8, 424.0, 148.9, 248.9
748, 29.880, 320.1, 423.3, 149.4, 249.2
749, 29.920, 320.4, 423.7, 148.8, 248.1
750, 29.960, 320.6, 422.2, 147.6, 246.9
751, 30.000, 320.6, 422.0, 145.9, 245.4
752, 30.040, 319.9, 422.7, 144.3, 243.3
753, 30.080, 318.4, 422.0, 143.4, 241.6
754, 30.120, 317.3, 421.0, 142.8, 240.0
755, 30.160, 317.4, 420.6, 142.2, 238.9
756, 30.200, 317.8, 420.4, 141.3, 238.9
757, 30.240, 318.9, 421.4, 140.2, 240.3
758, 30.280, 320.5, 422.6, 140.2, 243.5
759, 30.320, 322.7, 424.1, 141.6, 244.8
760, 30.360, 324.1, 426.0, 143.6, 246.3
761, 30.400, 324.5, 426.6, 145.2, 246.9
762, 30.440, 324.8, 426.9, 146.7, 247.3
763, 30.480, 325.2, 427.3, 148.2, 248.1
764, 30.520, 326.3, 427.7, 149.9, 249.8
765, 30.560, 327.5, 428.4, 151.1, 250.8
766, 30.600, 327.6, 427.9, 151.9, 251.2
767, 30.640, 327.0, 426.9, 152.1, 251.3
768, 30.680, 325.7, 425.5, 151.7, 251.3
769, 30.720, 324.7, 423.6, 151.1, 251.0
770, 30.760, 323.8, 423.7, 152.3, 250.8
771, 30.800, 322.5, 420.7, 154.9, 252.0
772, 30.840, 320.5, 416.7, 157.3, 254.0
773, 30.880, 317.7, 411.7, 160.0, 255.4
774, 30.920, 316.0, 407.5, 161.3, 256.0
775, 30.960, 315.0, 405.6, 160.8, 254.7
776, 31.000, 314.8, 404.2, 159.1, 252.8
777, 31.040, 315.7, 405.6, 157.5, 251.2
778, 31.080, 316.8, 406.8, 155.6, 252.1
779, 31.120, 317.8, 408.6, 153.9, 250.4
780, 31.160, 318.5, 409.0, 153.0, 249.3
781, 31.200, 318.0, 409.3, 152.3, 247.8
782, 31.240, 316.7, 408.3, 150.8, 244.2
783, 31.280, 314.7, 407.4, 149.1, 242.7
784, 31.320, 312.7, 406.8, 148.8, 244.1
785, 31.360, 311.7, 406.7, 150.9, 245.6
786, 31.400, 312.0, 408.0, 152.7, 246.4
787, 31.440, 312.8, 409.5, 152.8, 246.7
788, 31.480, 313.8, 411.5, 152.1, 247.5
789, 31.520, 314.9, 412.2, 152.3, 248.0
790, 31.560, 316.9, 413.4, 154.3, 249.7
791, 31.600, 319.2, 415.9, 156.5, 252.0
792, 31.640, 320.7, 418.8, 157.6, 253.4
793, 31.680, 322.7, 420.7, 157.2, 252.9
794, 31.720, 323.1, 422.2, 153.8, 250.4
795, 31.760, 324.0, 424.6, 148.8, 248.3
796, 31.800, 324.7, 427.9, 144.0, 248.9
797, 31.840, 326.5, 430.7, 141.1, 249.2
798, 31.880, 326.9, 431.8, 140.5, 249.7
799, 31.920, 324.7, 431.7, 141.8, 248.9
800, 31.960, 322.5, 429.4, 144.8, 250.5
801, 32.000, 318.6, 426.6, 149.8, 254.7
802, 32.040, 313.7, 422.2, 156.4, 259.9
803, 32.080, 310.9, 419.5, 163.5, 265.7
804, 32.120, 310.2, 417.4, 171.2, 272.6
805, 32.160, 310.0, 413.4, 179.1, 278.5
806, 32.200, 312.0, 410.5, 185.7, 282.6
807, 32.240, 312.6, 410.7, 188.1, 283.3
808, 32.280, 312.7, 410.7, 188.0, 284.0
809, 32.320, 312.4, 409.9, 187.4, 286.8
810, 32.360, 312.4, 410.0, 187.1, 289.0
811, 32.400, 313.3, 410.9, 187.4, 288.5
812, 32.440, 314.2, 412.6, 188.3, 287.1
813, 32.480, 314.5, 414.3, 188.6, 284.9
814, 32.520, 315.1, 415.6, 187.8, 283.9
815, 32.560, 317.1, 415.4, 186.5, 282.6
816, 32.600, 320.3, 417.8, 183.2, 279.5
817, 32.640, 323.8, 421.7, 178.2, 275.6
818, 32.680, 327.5, 426.8, 172.6, 271.0
819, 32.720, 331.3, 432.3, 166.8, 266.4
820, 32.760, 335.3, 437.4, 161.3, 262.0
821, 32.800, 337.6, 440.7, 155.1, 257.1
822, 32.840, 329.8, 430.1, 136.7, 234.6
823, 32.880, 329.1, 429.1, 138.1, 236.0
824, 32.920, 328.7, 428.2, 139.4, 237.5
825, 32.960, 327.9, 427.3, 139.8, 238.8
826, 33.000, 327.2, 427.1, 139.7, 239.9
827, 33.040, 326.9, 428.6, 139.4, 240.6
828, 33.080, 325.9, 428.0, 138.7, 240.8
829, 33.120, 325.1, 426.8, 138.5, 240.5
830, 33.160, 324.2, 425.8, 138.0, 239.6
831, 33.200, 323.5, 424.7, 137.2, 239.1
832, 33.240, 323.5, 423.4, 136.2, 239.4
833, 33.280, 322.5, 421.7, 135.9, 239.3
834, 33.320, 321.0, 420.4, 136.5, 238.5
835, 33.360, 319.6, 420.7, 137.2, 238.9
836, 33.400, 318.3, 420.6, 138.6, 240.3
837, 33.440, 316.6, 420.7, 140.7, 242.8
838, 33.480, 314.6, 419.6, 143.3, 246.7
839, 33.520, 312.8, 418.0, 146.4, 251.4
840, 33.560, 312.2, 422.5, 149.9, 257.8
841, 33.600, 311.8, 423.6, 156.0, 265.1
842, 33.640, 310.4, 424.0, 163.1, 273.1
843, 33.680, 309.9, 423.8, 171.9, 281.6
844, 33.720, 309.3, 424.7, 180.9, 290.4
845, 33.760, 308.7, 425.8, 189.5, 299.0
846, 33.800, 307.1, 425.9, 195.7, 306.7
847, 33.840, 304.4, 425.2, 200.0, 313.5
848, 33.880, 302.9, 423.0, 202.8, 319.1
849, 33.920, 302.4, 421.2, 205.8, 324.2
850, 33.960, 303.0, 421.3, 208.8, 327.8
851, 34.000, 303.4, 423.2, 211.7, 329.8
852, 34.040, 303.9, 423.9, 214.2, 330.8
853, 34.080, 304.0, 424.6, 216.4, 331.7
854, 34.120, 303.7, 425.1, 218.3, 332.0
855, 34.160, 303.8, 425.6, 219.7, 331.8
856, 34.200, 304.4, 425.3, 221.4, 331.7
857, 34.240, 306.1, 424.9, 225.5, 332.2
858, 34.280, 306.9, 425.8, 233.0, 334.8
859, 34.320, 308.2, 427.1, 241.3, 337.4
860, 34.360, 310.2, 426.1, 248.6, 338.9
861, 34.400, 311.6, 423.5, 253.9, 339.5
862, 34.440, 312.9, 426.3, 257.9, 339.2
863, 34.480, 313.2, 424.0, 259.8, 337.8
864, 34.520, 314.8, 422.1, 259.2, 336.1
865, 34.560, 316.7, 423.0, 257.4, 333.2
866, 34.600, 318.6, 425.3, 254.2, 330.3
867, 34.640, 320.3, 429.4, 250.0, 327.0
868, 34.680, 346.9, 444.9, 183.5, 264.4
869, 34.720, 346.4, 439.5, 184.2, 263.9
870, 34.760, 346.3, 438.5, 184.2, 263.7
871, 34.800, 346.4, 437.6, 183.8, 263.4
872, 34.840, 346.5, 437.5, 182.8, 262.9
873, 34.880, 346.9, 437.7, 181.6, 262.3
874, 34.920, 347.4, 437.7, 180.0, 261.5
875, 34.960, 347.7, 438.0, 178.1, 260.5
876, 35.000, 347.5, 438.6, 175.4, 259.7
877, 35.040, 347.5, 439.2, 171.2, 258.6
878, 35.080, 346.6, 440.3, 165.5, 256.1
879, 35.120, 344.3, 439.2, 159.6, 252.5
880, 35.160, 343.0, 438.0, 154.1, 248.9
881, 35.200, 342.4, 436.0, 149.3, 246.1
882, 35.240, 341.2, 431.7, 145.8, 244.3
883, 35.280, 339.9, 429.3, 143.6, 243.2
884, 35.320, 338.1, 427.9, 142.4, 242.5
885, 35.360, 336.3, 426.1, 142.2, 242.1
886, 35.400, 334.8, 425.2, 142.2, 242.1
887, 35.440, 333.6, 423.5, 142.7, 243.1
888, 35.480, 333.4, 423.1, 143.4, 244.3
889, 35.520, 333.6, 426.1, 145.2, 245.2
890, 35.560, 334.6, 427.3, 147.3, 244.7
891, 35.600, 335.3, 428.9, 150.2, 245.4
892, 35.640, 336.5, 432.7, 154.0, 248.5
893, 35.680, 336.7, 432.0, 157.7, 250.2
894, 35.720, 338.1, 432.5, 160.7, 251.9
895, 35.760, 335.5, 430.0, 163.0, 253.0
896, 35.800, 336.4, 427.9, 165.8, 253.9
897, 35.840, 338.0, 429.1, 169.2, 256.8
898, 35.880, 340.1, 431.2, 173.2, 259.5
899, 35.920, 342.4, 433.2, 177.9, 262.6
900, 35.960, 343.8, 435.8, 182.1, 265.4
901, 36.000, 345.3, 436.9, 185.5, 267.4
902, 36.040, 346.7, 437.9, 187.5, 268.7
903, 36.080, 350.0, 439.0, 188.9, 269.5
904, 36.120, 350.0, 439.1, 189.8, 270.0
905, 36.160, 350.1, 440.3, 190.5, 270.2
906, 36.200, 349.0, 440.2, 191.0, 270.3
907, 36.240, 347.4, 439.8, 191.5, 270.7
908, 36.280, 346.0, 439.6, 191.9, 271.1
909, 36.320, 344.5, 439.2, 192.6, 271.3
910, 36.360, 343.3, 439.0, 192.9, 271.8
911, 36.400, 342.0, 437.6, 193.6, 272.8
912, 36.440, 341.0, 436.0, 194.9, 274.0
913, 36.480, 340.1, 435.0, 196.4, 275.5
914, 36.520, 338.9, 434.1, 198.1, 276.9
915, 36.560, 338.1, 433.1, 199.6, 278.0
916, 36.600, 336.0, 438.7, 196.3, 279.4
917, 36.640, 326.1, 441.5, 191.6, 290.7
918, 36.680, 327.2, 442.9, 187.4, 298.7
919, 36.720, 328.4, 442.5, 176.9, 300.9
920, 36.760, 330.8, 452.4, 178.6, 302.4
921, 36.800, 331.2, 459.2, 179.0, 301.9
922, 36.840, 331.2, 460.0, 179.5, 300.8
923, 36.880, 330.9, 460.4, 180.5, 301.6
924, 36.920, 324.4, 456.2, 175.0, 300.0
925, 36.960, 333.4, 459.2, 173.1, 301.6
926, 37.000, 326.7, 468.1, 164.5, 291.1
927, 37.040, 337.8, 475.4, 161.9, 280.2
928, 37.080, 341.6, 479.2, 161.8, 281.3
929, 37.120, 355.1, 495.1, 165.6, 263.6
930, 37.160, 352.9, 496.4, 165.6, 260.7
931, 37.200, 352.8, 491.5, 165.8, 260.2
932, 37.240, 348.9, 503.4, 179.4, 255.8
933, 37.280, 352.5, 485.9, 174.0, 260.2
934, 37.320, 350.3, 482.7, 160.8, 251.6
935, 37.360, 335.4, 474.7, 151.9, 240.7
936, 37.400, 329.4, 470.8, 143.1, 240.6
937, 37.440, 312.1, 485.2, 141.1, 247.9
938, 37.480, 305.6, 483.1, 134.8, 257.0
939, 37.520, 312.9, 502.7, 135.1, 270.0
940, 37.560, 310.8, 504.2, 136.3, 272.0
941, 37.600, 287.0, 497.4, 136.3, 260.5
942, 37.640, 281.7, 499.5, 133.3, 255.2
943, 37.680, 271.0, 507.7, 143.7, 227.6
944, 37.720, 283.6, 503.4, 153.4, 218.0
945, 37.760, 286.7, 505.9, 150.1, 222.2
946, 37.800, 283.4, 503.6, 156.3, 215.9
947, 37.840, 264.3, 498.7, 123.6, 197.4
948, 37.880, 255.0, 499.2, 128.7, 197.7
949, 37.920, 252.2, 499.5, 131.0, 196.6
950, 37.960, 251.1, 499.7, 132.2, 195.5
951, 38.000, 250.4, 500.0, 132.6, 194.5
952, 38.040, 250.1, 500.2, 132.9, 193.7
953, 38.080, 249.8, 500.3, 133.1, 193.3
954, 38.120, 249.5, 500.4, 133.3, 193.0
955, 38.160, 249.3, 500.5, 133.5, 192.6
